global_object_id,field_id,mean_ra,mean_dcl,sigma_ra,sigma_dcl,n_epochs,flux_u,sigma_flux_u,flux_v,sigma_flux_v,flux_g,sigma_flux_g,flux_r,sigma_flux_r,flux_i,sigma_flux_i,flux_z,sigma_flux_z
323648,1,0.449527981401448,-1.9523584,0.0073486217,0.0071285679,3,2.8343539,0.26335052,2.8343539,0.26335052,16.638866,0.46675465,44.43483,1.0464317,61.069546,1.6219069,76.251839,2.4227638
323776,1,0.534565470908347,-1.97139755,0.0047636568,0.0053149099,3,5.4362569,0.27909741,5.4362569,0.27909741,29.044426,0.70007414,86.079102,1.7738166,117.72433,2.8317933,151.75813,4.0657463
323904,1,0.478612346924705,-1.92673794,0.0018690231,0.0018578937,3,33.98893,0.69334221,33.98893,0.69334221,148.04637,3.4497118,257.93729,5.2414241,301.12628,7.1686893,321.53528,8.3574533
324032,1,1.12177116155651,-0.89018077,0.0020303745,0.0021530199,3,26.659397,0.77197778,26.659397,0.77197778,107.27123,3.386641,178.87277,2.4502444,203.21048,3.4993281,212.67088,3.1064889
324096,1,1.13087510185942,-0.89457435,0.0074778986,0.0072198361,3,8.4553957,0.3879602,8.4553957,0.3879602,31.938278,1.5803114,82.624016,2.1208014,121.84222,2.9749258,155.17685,3.0359118
324160,1,2.86945048751484,-0.87355155,0.051995508,0.049064491,3,2584.2878,62.467201,2584.2878,62.467201,6946.9829,11.162899,11280.7,10.035162,2616.877,10.391508,13337.9,168.95995
324224,1,2.91416465748956,-0.98387544,0.0018524764,0.0017746119,3,74.083702,1.9790344,74.083702,1.9790344,192.26045,3.643743,264.59393,3.954392,304.93213,6.2409863,315.33466,4.3783493
324288,1,2.88882639555396,-0.90803069,0.0054443167,0.0054117069,3,2.1398029,0.34658238,2.1398029,0.34658238,15.727765,0.36057523,45.203304,0.73696172,72.341537,1.527387,89.169746,1.6585687
324352,1,2.93962326002119,-0.9130146,0.0015544181,0.0015348726,3,12.710718,0.50369525,12.710718,0.50369525,126.563,2.408534,321.81812,4.7991586,458.68246,9.3683243,522.69043,6.9656396
324416,1,2.97728799044789,-0.96597402,0.0025287224,0.0024582949,3,2.764432,0.45891517,2.764432,0.45891517,36.579498,0.73347831,139.26707,2.1065099,499.54437,10.196229,1017.916,13.196365
324480,1,3.010642436987,-0.8550331,0.0016900537,0.0017445306,3,7.4580212,0.42132977,7.4580212,0.42132977,92.94812,1.7810718,271.50568,4.0549355,408.96732,8.354537,508.90167,6.773942
324608,1,3.01394577294736,-0.8322031,0.0084076962,0.0073039816,3,14.340454,0.55157959,14.340454,0.55157959,34.717396,0.69774187,49.355587,0.79306954,61.44936,1.3081533,74.686951,1.493909
324672,1,3.02933355611101,-0.93787784,0.0015071508,0.0015050881,3,11.835878,0.50795531,11.835878,0.50795531,125.33259,2.3881929,347.16446,5.1701164,510.19617,10.413005,635.73853,8.3729658
324736,1,1.5525981339275,-1.02475088,0.0014884775,0.001510598,3,10.714049,0.37838647,10.714049,0.37838647,98.797211,1.2977517,244.49191,2.9582045,343.77191,4.6493025,400.6759,5.6455746
324800,1,2.96399477690129,-0.81169719,0.006222154,0.0063276025,3,0.081880003,0.31373113,0.081880003,0.31373113,9.2356691,0.25353134,35.866825,0.60287362,81.123512,1.7015368,128.58327,2.097755
324864,1,0.452106111159653,-1.8199474,0.0012711696,0.0013056605,3,70.811867,1.5942678,70.811867,1.5942678,293.93066,4.8759027,496.93503,7.1703477,586.97961,6.2602792,639.21759,11.008717
324928,1,0.770825392374089,-1.85613743,0.0047734366,0.0054075629,3,4.926764,0.28930375,4.926764,0.28930375,27.942764,0.500076,70.578995,1.0617542,101.01928,1.1609485,131.74644,2.6074843
325120,1,0.767401367392803,-1.7433168,0.074638657,0.078873821,3,43.110462,0.98956656,43.110462,0.98956656,434.86105,10.631907,830.03162,1.2548474,3637.875,61.244659,5583.7637,98.426201
