new_object_id,mean_epoch,ra,dcl,pi,sigma_pi,mu_x,mu_y,sigma_mu_x,sigma_mu_y,mean_u,mean_v,mean_g,mean_r,mean_i,mean_z,sigma_u,sigma_v,sigma_g,sigma_r,sigma_i,sigma_z,petro_u,petro_v,petro_g,petro_r,petro_i,petro_z,petro_sigma_u,petro_sigma_v,petro_sigma_g,petro_sigma_r,petro_sigma_i,petro_sigma_z,variability,transient,a,b,theta,sigma_a,sigma_b,sigma_theta,radius_frac_20,radius_frac_90,class_star,class_desc,field_id_1,object_id_1,field_id_2,object_id_2,field_id_3,object_id_3,field_id_4,object_id_4
17295168,1,178.321829514699,-2.00251595,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.0081968317,0.0081968317,0.54851502,2.2201841,5.6253119,10.033426,0.3603259,0.3603259,0.14662755,0.23547433,0.4196445,1.5348873,0.164116,0.164116,0.473021,1.74778,5.302671,8.7647429,1.3238485,1.3238485,0.23824045,0.45506155,0.72649157,2.9649451,1.2226329E-40,false,0.75200045,2.5061836,134.63414,0.098106042,0.32695693,5.0,0.652013,1.055342,0.99000001," 'Star'   ",1,130196,0,0,0,0,0,0
10376451,1,178.233649875945,-2.17697159,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.051692002,0.051692002,0.28735101,0.40786701,1.058235,2.029861,0.24449827,0.24449827,0.094837897,0.13918805,0.21098265,0.87383217,-0.037409,-0.037409,0.26273599,0.29293901,1.031153,1.79893,0.47954643,0.47954643,0.20510224,0.40984148,0.48142728,2.0616891,1.2226329E-40,false,0.79115462,1.726153,27.496445,0.66502547,1.4509625,5.0,0.48145899,0.69793802,0.0099999998," 'Galaxy' ",1,8815,0,0,0,0,0,0
10376508,1,178.232924884159,-2.17843262,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.62526101,0.62526101,1.859417,7.1370859,13.113499,16.755445,0.24468029,0.24468029,0.10333856,0.19268611,0.32414523,0.93259197,3.31058,3.31058,4.4074631,15.792648,29.658617,49.957073,1.1171016,1.1171016,0.47456321,0.58742696,1.1922255,4.582963,1.2226329E-40,false,2.5001147,3.892241,145.46263,0.26154342,0.4071773,5.0,1.3168319,3.0781231,0.0099999998," 'Galaxy' ",1,8816,0,0,0,0,0,0
10377249,1,178.228493723637,-2.2229082,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.705791,0.705791,0.54967803,0.40028501,0.464295,0.40062499,0.24453846,0.24453846,0.095088258,0.12609199,0.190083,0.79097986,0.48766401,0.48766401,1.247023,0.72979701,1.930341,1.13176,0.79277766,0.79277766,0.34386241,0.53417957,0.74768889,3.2258735,1.2226329E-40,false,1.1552426,7.6375132,60.579453,-388.92032,-2571.2209,5.0,0.93910003,1.996562,0.0099999998," 'Galaxy' ",1,8829,0,0,0,0,0,0
10402671,1,178.265191709008,-2.17632023,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.35490599,0.35490599,0.545762,0.88997501,0.986444,0.76030302,0.35495988,0.35495988,0.093897432,0.12951691,0.1911106,0.7923637,0.50605702,0.50605702,1.123456,1.107314,2.139828,7.8291559,0.67696196,0.67696196,0.32868484,0.36856085,0.58478272,3.9368248,1.2226329E-40,false,0.35201904,7.040381,138.55455,0.13252929,2.6505857,5.0,0.769265,2.305192,0.0099999998," 'Galaxy' ",1,9275,0,0,0,0,0,0
10402842,1,178.265675215545,-2.1900064,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.677158,0.677158,1.240333,1.459511,2.144577,1.700735,0.24358934,0.24358934,0.098773479,0.1334554,0.19860482,0.79762244,4.1950169,4.1950169,6.0480862,7.922545,10.932143,13.922892,1.9414731,1.9414731,0.84736758,0.86191779,1.8442841,7.9575877,1.2226329E-40,false,8.6585522,14.767849,161.87491,-765.70947,-1305.9784,5.0,2.272804,5.8961072,0.0099999998," 'Galaxy' ",1,9278,0,0,0,0,0,0
12411693,1,178.339553888767,-1.99450127,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.43197799,0.43197799,2.2002151,2.832577,4.223834,4.7310591,0.36414301,0.36414301,0.15714055,0.23289336,0.39284882,1.5101571,0.731516,0.731516,4.0566592,6.9590869,8.1848145,5.0879569,1.5255747,1.5255747,0.63955718,0.74214268,1.8089395,7.8364515,1.2226329E-40,false,6.7853646,7.9829979,163.66292,-921.94196,-1084.667,5.0,1.6936131,3.857466,0.0099999998," 'Galaxy' ",1,44521,0,0,0,0,0,0
10468506,1,178.226197603623,-2.1993114,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,-0.093717001,-0.093717001,0.47008201,0.82472301,1.421795,1.725919,0.23205428,0.23205428,0.094116658,0.12813154,0.19454224,0.797252,-2.1963451,-2.1963451,1.249849,2.444622,3.316735,9.1361828,1.0135329,1.0135329,0.44435301,0.69277203,0.96857262,4.1821971,1.2226329E-40,false,0.66419804,13.28396,26.399256,-223.6068,-4472.1357,5.0,2.257334,4.2684851,0.0099999998," 'Galaxy' ",1,10430,0,0,0,0,0,0
10468620,1,178.218664657537,-2.2216646,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.88990802,0.88990802,0.39918199,1.15927,1.991124,1.010775,0.24660304,0.24660304,0.094211601,0.1301991,0.19847885,0.79416621,1.77123,1.77123,0.50598001,2.262207,2.078052,-0.041533001,1.0294709,1.0294709,0.44380727,0.69279927,0.96784472,4.1769404,1.2226329E-40,false,1.2068133,7.3111396,28.994841,-406.28192,-2461.345,5.0,1.522526,2.91835,0.0099999998," 'Galaxy' ",1,10432,0,0,0,0,0,0
11174736,1,178.41129805752,-2.04053703,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,3.272202,3.272202,7.182199,9.4170275,10.961786,9.3374729,0.38251656,0.38251656,0.21708867,0.29257974,0.43291119,1.5376465,1.780187,1.780187,6.768291,9.6100311,9.5315828,11.672759,0.69282454,0.69282454,0.33539721,0.54648417,0.82966071,3.5922451,1.2226329E-40,false,0.63632554,4.2972903,97.725388,0.075016476,0.50660795,5.0,0.80478197,2.0077441,0.99000001," 'Star'   ",1,22820,0,0,0,0,0,0
11175819,1,178.411177448905,-2.02642647,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.90940499,0.90940499,4.48246,16.097116,34.191891,54.561691,0.35923898,0.35923898,0.18026946,0.4276906,0.6796093,1.9353224,0.83275801,0.83275801,4.3284278,15.478817,34.035572,51.816517,0.72624379,0.72624379,0.28526759,0.52890801,0.83192343,3.4542778,1.2226329E-40,false,1.3880389,1.8156236,94.632286,0.082723618,0.10820659,5.0,0.75993699,1.789263,0.99000001," 'Star'   ",1,22839,0,0,0,0,0,0
18547401,1,178.215643277717,-2.204488,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.96249503,0.96249503,0.41748399,0.68266499,1.261284,0.77761298,0.24642648,0.24642648,0.093994677,0.12704538,0.19382611,0.7920112,1.682156,1.682156,0.489283,1.116219,1.0814379,9.349762,0.79505825,0.79505825,0.34265015,0.53430438,0.74672544,3.2317982,1.2226329E-40,false,0.66419804,13.28396,124.35726,-223.6068,-4472.1357,5.0,1.013011,1.877521,0.0099999998," 'Galaxy' ",1,152165,0,0,0,0,0,0
18547515,1,178.213669584735,-2.2022182,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,-0.059620999,-0.059620999,-0.058159001,0.66248399,1.238233,1.401762,0.23221092,0.23221092,0.091611028,0.21837401,0.19359989,0.79545838,0.117454,0.117454,-13.18862,0.367502,1.3633291,14.793729,1.0213705,1.0213705,0.42938668,0.53338242,0.96689552,4.1870704,1.2226329E-40,false,0.66419804,13.28396,75.408234,-223.6068,-4472.1357,5.0,0.380898,0.56706202,0.0099999998," 'Galaxy' ",1,152167,0,0,0,0,0,0
18547572,1,178.21274331057,-2.1944553,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,-0.049015999,-0.049015999,0.13294099,0.68823498,0.65913898,-0.0085307732,0.23093748,0.23093748,0.09212137,0.12702709,0.19060498,0.78742307,-0.34733099,-0.34733099,0.084315002,0.73050702,0.18688001,1.328853,0.52896547,0.52896547,0.20757075,0.34239796,0.45756736,3.3475535,1.2226329E-40,false,0.31039038,6.2078075,126.49326,0.081625648,1.6325129,5.0,0.72727698,1.381973,0.0099999998," 'Galaxy' ",1,152168,0,0,0,0,0,0
18549054,1,178.215280915833,-2.2104446,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.82239598,0.82239598,0.96615499,0.86080903,1.520502,1.385462,0.24482922,0.24482922,0.097553782,0.12814419,0.19538417,0.79589057,1.253967,1.253967,1.032874,2.016504,2.2026911,3.0266559,0.79397368,0.79397368,0.3433778,0.53531498,0.74757522,3.2260079,1.2226329E-40,false,1.0251855,20.50371,128.91106,-223.6068,-4472.1357,5.0,1.568845,3.4297991,0.0099999998," 'Galaxy' ",1,152194,0,0,0,0,0,0
18549168,1,178.213629113844,-2.17524067,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.63112402,0.63112402,0.84584701,3.4104769,5.853898,6.6122961,0.21647918,0.21647918,0.095828287,0.14853935,0.23124881,0.82943523,2.8007059,2.8007059,1.581736,6.3313999,8.4478025,7.7045231,1.8325102,1.8325102,0.4008027,0.89301342,0.88987482,3.8617523,1.2226329E-40,false,2.2444508,2.8912494,105.2293,0.59907639,0.7717163,5.0,1.1669,3.8315949,0.0099999998," 'Galaxy' ",1,152196,0,0,0,0,0,0
18549282,1,178.211856971258,-2.2275764,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.113229,0.113229,0.53829902,0.19618601,0.30108899,0.58846498,0.23629592,0.23629592,0.095181338,0.12454308,0.18974963,0.79148507,0.92867303,0.92867303,0.34896901,0.70767301,0.71193397,7.0811939,0.53843838,0.53843838,0.23896529,0.433593,0.52583534,15.465752,1.2226329E-40,false,0.398184,7.9636798,136.46944,0.0043824697,0.08764939,5.0,1.574581,1.895049,0.0099999998," 'Galaxy' ",1,152198,0,0,0,0,0,0
18549396,1,178.208472961535,-2.1971246,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.598472,0.598472,0.85863,1.228678,1.499851,3.009768,0.23981607,0.23981607,0.096519344,0.13027091,0.19508137,0.80484653,5.9183841,5.9183841,2.291775,3.3142669,1.114309,6.1430669,1.2746509,1.2746509,0.55053174,0.53663146,1.1976168,5.1748219,1.2226329E-40,false,2.9355505,18.454109,5.1627059,-398.83957,-2507.2739,5.0,1.420068,4.1164818,0.0099999998," 'Galaxy' ",1,152200,0,0,0,0,0,0
18606738,1,178.357278798874,-2.05218807,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,-0.079449996,-0.079449996,0.29202399,0.50807297,2.183161,-1.4833651,0.34521085,0.34521085,0.14649156,0.22417971,0.38524562,1.4927102,-0.131409,-0.131409,0.53413302,1.114453,1.4798141,-7.0219092,0.58923918,0.58923918,0.24927738,0.46025679,0.71857721,3.0637536,1.2226329E-40,false,0.66416496,13.283299,146.72568,-223.6068,-4472.1357,5.0,1.4262331,2.454951,0.0099999998," 'Galaxy' ",1,153206,0,0,0,0,0,0
18651141,1,178.353653035883,-2.01690689,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.27688101,0.27688101,0.86058801,1.201048,0.93332201,1.260573,0.35739297,0.35739297,0.148386,0.22580189,0.38260359,1.500563,0.0085905306,0.0085905306,0.73158503,0.85201299,1.5701801,0.141304,0.46265876,0.46265876,0.22026968,0.36361337,0.54913133,2.3331966,1.2226329E-40,false,0.24472333,4.8944669,62.852669,0.036369871,0.72739738,5.0,0.60820901,0.88029802,0.0099999998," 'Galaxy' ",1,153985,0,0,0,0,0,0
18651198,1,178.353774180536,-1.9972345,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,-0.017162999,-0.017162999,1.376695,5.7167921,10.497084,16.549793,0.35834166,0.35834166,0.15069905,0.2539742,0.42919916,1.5701605,2.820888,2.820888,2.3553619,9.9320612,14.977329,19.809835,1.7082117,1.7082117,0.49247384,0.90810639,1.4035105,5.8248916,1.2226329E-40,false,1.9131687,3.8269343,14.763591,0.26053861,0.52115852,5.0,1.2861511,2.790482,0.0099999998," 'Galaxy' ",1,153986,0,0,0,0,0,0
11650743,1,178.400945282012,-1.99683777,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,-0.296819,-0.296819,0.22511201,0.36442,2.1679599,6.0277481,0.35330495,0.35330495,0.14341025,0.22254436,0.38715872,1.523295,-0.199315,-0.199315,0.56149799,0.035712,1.91833,10.428682,0.68528587,0.68528587,0.35445404,0.52445167,0.84119195,3.8468084,1.2226329E-40,false,0.27832183,5.5664363,-0.81643403,0.24811031,4.9622059,5.0,0.41758499,0.46130699,0.99000001," 'Star'   ",1,31171,0,0,0,0,0,0
11658780,1,178.393049974042,-2.05172554,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,17.326647,17.326647,162.86984,426.27484,587.50977,722.23035,0.57992172,0.57992172,3.1907384,7.2870502,9.0046253,13.965389,18.039492,18.039492,156.9342,413.60468,561.29144,676.6543,0.72435838,0.72435838,0.48764622,0.88665968,1.3021098,4.0368881,1.2226329E-40,false,1.4917113,1.625234,137.08125,0.010638095,0.011590309,5.0,0.76891702,1.76692,0.99000001," 'Star'   ",1,31312,0,0,0,0,0,0
11659293,1,178.390028862242,-2.04892841,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,-0.160973,-0.160973,3.8369401,12.924673,23.090754,32.70203,0.34476519,0.34476519,0.17620233,0.33761162,0.55053216,1.7109247,-0.076977998,-0.076977998,3.162405,11.621499,20.693731,25.541147,0.59696376,0.59696376,0.26071987,0.48697776,0.7382881,3.138345,1.2226329E-40,false,0.69716948,2.9918869,134.9821,0.036482155,0.15656234,5.0,0.71651798,1.520201,0.99000001," 'Star'   ",1,31321,0,0,0,0,0,0
